extracted_utc,published_utc,capture_utc,source,player_name,team,status_signal,body_part,reported_limitation,source_tier,game_date_referenced,is_speculation,quoted_evidence,url,model,prompt_version
2026-07-30T19:48:59+00:00,2026-07-29T19:08:57Z,20260730T162550Z,gnews_fever,Aliyah Boston,Indiana Fever,unknown,knee,none stated,aggregator,none,False,Fever star exits game after hard fall on knee,https://news.google.com/rss/articles/CBMi_gFBVV95cUxPSWFha0NGdUtjSV9lNTRtcEhhcm9SQVpLZFhBTGlqcWVRd1hkWkdKQ3lBWHlYTVBXNHdzZFk5NUxHN2lpWEx0Wm1iaFRpQzY5WWpqdE11cGxPaUllV3d5ZWM4Z21sTUFvQWtYNTJEb1pDWkkzaEluMHdyak5yVldkdnBMczViQWx4SXVhNHlFWUFnX2IxZ01nQUQwTmM0U2t5dExxYzNONjIwY1lRTjZSVDJ2eWlrRHlYWl9oeHBDQVJHdENqS0ZQbzRfU1FXVUpCRHRXN1NIRVkyYUFsN2xzbzl0WXkyYmRHbGM0ejlaeHM1TjNMUkpOQUh0ak1Vdw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T11:53:31Z,20260730T162550Z,gnews_sparks,Satou Sabally,New York Liberty,unknown,none stated,none stated,aggregator,none,True,"Is Satou Sabally Playing Tonight? (Injury Update, Betting Impact for Liberty vs. Sparks)",https://news.google.com/rss/articles/CBMipwFBVV95cUxQWFBoUGhPYVVncTBwV0RjRGtBeEU3WVdjRWprd1MzMmlEQnR3MmRPVzUtYzFjWXRvb0VpT1ZVMmpHZGlOZ2d5T0NtVjFBTXk1TU4zc2NMcDZqTWE0bVQ5T3pJc0xLT0FuYnhrUHRKSkk1akR4VDRfMThJVFJXR2d6WGcwcG9qcDBVejdIV3hYUmtMMV9Dd1VYRmRRdGgxVDgwLWI1VUNiRQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T02:49:00Z,20260730T162550Z,gnews_storm,Aliyah Boston,Indiana Fever,unknown,none stated,none stated,aggregator,none,False,Aliyah Boston injury update: Fever star exits game after hard fall,https://news.google.com/rss/articles/CBMif0FVX3lxTE1VaHF3a3l2UklEOG53UkQ4b3JDaEdwWE1hOWpIdVhZdFkwR3lnNEZJTnZDSklQbjV4RVYyVS1kenM4MTZHMXR6aTcwbllMbEVTeFRvWnlhbVlENjRNMnc1bFNTYUZIT3pRc3Z4aE5GaERSYTg4THB0NUEtb3Bqa0k?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T20:13:39Z,20260730T162550Z,gnews_lynx,Sykes,Toronto Tempo,day_to_day,plantar fascia,none stated,team_official,none,False,Tempo confirm Sykes is still expected to return from plantar fascia injury this season,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOV0NRUDFLMDlXcGoydE1NdVpMYkZ2bXdsZU0ySm1hUkVqQTA1Y0k1ZzdSazJaR2NGMkNPcTlRRUZvTXNPUVRCN3d2c016dVZISVFxWmRqSENKMUtaeF9IUkZuWXpuZDFVSms4b1lfaVVjTjBNT1RGbkx2ZVRRTWZPRXMyTXVhUU1aOFpLZzd4OXRXOUoycncxd2Zkc2VWR05zZGNTVk9FV25YTlhhQ0wxNE1QRzJCRDd6MUlB?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T10:04:51Z,20260730T162550Z,gnews_league,Caitlin Clark,Indiana Fever,unknown,unspecified injury,none stated,aggregator,none,True,Caitlin Clark BREAKS DOWN: 'My Injury Destroyed The WNBA!,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5zSGlubk9zWXgyMUNvWHNjc1VSSVA2Q2E2MmV5X19oYU9Ja1FkM092VFNISlhwSlF2Y3pvWnRpMGU3LTE5eUF5RjktR3lfcmJFZEdRQlNpY1BnNWlSNTFacQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T01:52:00Z,20260730T162550Z,gnews_sky,unknown,New York Liberty,out,none stated,none stated,aggregator,none,True,Liberty’s perimter defense faltering without injured duo,https://news.google.com/rss/articles/CBMimAFBVV95cUxNTHVZQlVaWGNWRmFXUF9LbDVLaVVvaUJLSjk5WXRZSnowNF9XcDJQM0RLdWVON1JzR1BJS2o5QnRDMFpyZzloaTBRcmtySkx4X0EtSUpBQXpDT3ZXa1hmTlpOOFBheEtCS1l4NHdla1VmX2tvdWxRMFlISkhrYW10TTVhVmhzdEV5b1QwY3BMcUx4MHpfMlpqRg?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T13:00:00Z,20260730T162550Z,gnews_aces,Barker,Portland Fire,out,none stated,none stated,aggregator,none,False,"With Barker’s injury, the Fire are losing a crucial part of their identity",https://news.google.com/rss/articles/CBMi4gFBVV95cUxPRXdVWkdtMTVVYWpGZ0d2STFQdl9Qa1dNZ2Y1NlF2eE5UM1lnaWtwNDlyTWxaVEVCeGpRUlNxVndfeHhSdlp6RWwyX0tTX2F0Y3RkZmdpYkJsbEJMZUFHd0ZMUUREWGNGY0xWdUhUTi1PT0lSZUc1amFLM3hNMk95RGdBQXdOYUdvblJTa0lCSXpYaFFHaDljNFBtek1KYzZnS0pVUnB5Q1VWUWt3MXh5eWNycENmSGRzM2VUUVRpTUFTTUZyMHZBYk9fTXpJSlBnazJESzU3aTUzQ19pUFZydjJB?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-27T16:54:14Z,20260730T162550Z,gnews_aces,Rice,Toronto Tempo,questionable,none stated,none stated,aggregator,none,False,"Rice a full participant in Tempo practice, questionable for Tuesday vs. Lynx",https://news.google.com/rss/articles/CBMiugFBVV95cUxOWGlsR1lnN0ZoYnpyamRVWUZnTzhOWGNUMmt2V0NOMGN6Yng2RUVqYjl3NEdWTWlUMUEzZ3p4bV9zNHZwdE9EVklBRXNZemJvdlVQaUlRRTZQS1F3dFZXUzFRWTk5S0lFaWxXek9rTTVnSjZyRC1uSjh0YW9YYnFYTGdkaVNXcDgwOXNyQkJuUDNnX3lrcEUzSkhYMWp6QXoycDBwaXNrcDI2MXNOWGhrclhtSi1aY2xDVkE?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T15:38:33Z,20260730T162550Z,gnews_sky,Angel Reese,Chicago Sky,out,none stated,none stated,aggregator,none,True,Angel Reese RULED OUT Vs Alyssa Thomas | Phoenix Mercury Vs Chicago Sky,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9Yc25oS1dkZWpGallKc1hNMXUzZS1Uc0xxNXpsUmpCX0FGSmpZTTB0MFJYYm9VYlZQQnVzRVMtd2Z1QTE1ZmVPeUlvR2szcktfN1lleXc4RXVIV0E?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T12:11:28Z,20260730T162550Z,gnews_lynx,Napheesa Collier,Minnesota Lynx,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Lynx-Storm: Will Napheesa Collier, Ezi Magbegor Play?",https://news.google.com/rss/articles/CBMifkFVX3lxTE1aY0ItNGhGTVNYOHpZM0wyT2hQTk1heWFUZmdxN1RpUFdTdzR5X3RHWXdxcDF6QTY3R0tDX3NNb0lOQlV5SThTc0VEeURjSWkzOVdFbUR5OGpVSjVxa0lSdWhweHZXNzJXS3hMRzZsZXlEaTh6ZHhnYWdXWmlpdw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T12:11:28Z,20260730T162550Z,gnews_lynx,Ezi Magbegor,Seattle Storm,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Lynx-Storm: Will Napheesa Collier, Ezi Magbegor Play?",https://news.google.com/rss/articles/CBMifkFVX3lxTE1aY0ItNGhGTVNYOHpZM0wyT2hQTk1heWFUZmdxN1RpUFdTdzR5X3RHWXdxcDF6QTY3R0tDX3NNb0lOQlV5SThTc0VEeURjSWkzOVdFbUR5OGpVSjVxa0lSdWhweHZXNzJXS3hMRzZsZXlEaTh6ZHhnYWdXWmlpdw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T03:26:48Z,20260730T162550Z,gnews_dream,Alanna Smith,Dallas Wings,day_to_day,none stated,none stated,aggregator,none,False,"Alanna Smith Practices Monday With Dallas Wings, Status Day-To-Day",https://news.google.com/rss/articles/CBMimgFBVV95cUxQZHF2M2ZhUjg1V09fdjRIeFAxcTR6dTkzdjVSXzNrZ0V6eEk2cWlLVC02QmhzS2hQUzNQdE5nejliQnpiOFpqbUR1NV8tbXpwVDBwWHgtUzlTU193dnp5OGphZkVvemN5TDZDQ3p4VTFZWjlRSy1fVDRXNHlWaGVHdUQxYkgyLUpNQXdiTEppMWZDd1dfZGNjN1dB?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T20:06:00Z,20260730T162550Z,gnews_dream,Brittney Sykes,Toronto Tempo,returning,foot,none stated,team_official,none,False,Tempo expect Brittney Sykes to return this season from foot injury,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPQWVTZG1TaG9jaFozeS1tcFZMN3BPSFh2SzBkT3lla2I2ZFpmdktoaFF4RkZUTW5iY014OXJQVzFzZWtmTm5XbnA3QUU0dktJOFotdXZsZjh5X2tyNEkxQzN3WUNTYnNHNmkwRjlqLVJ4N3JpZXFFTlc0STFKV1pSSHhaRmpmQV9rTFJOd0hoTHdXQXhYWDNCdmVoc0JqNzJuLVV1SjItVkQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T04:33:11Z,20260730T162550Z,gnews_fever,Aliyah Boston,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Caitlin Clark Leads Indiana Fever to Victory Amid Aliyah Boston Injury Concerns,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQdXZMNnFoVWt3VF90MzRMT3ZTdEZhZ1dhNWNuS28za3NWUWxMeFZBVWJCdzdrbExXSi1ZeURtOEVXWmc1dDNFdlNVYU5EWmRKMUtFX1VIcGpHMmJDckhYQ2l4S2Z2a1FMWFhEYWFVWjBweE1MbjNxMW5qYWdxSXpPOERCQjV0LThfakZ5NURuRUd1Y0RqODRXNnZRb3NIS1lMTFdsdGtCcGpOQQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T19:42:27Z,20260730T162550Z,gnews_fever,Aliyah Boston,Indiana Fever,unknown,right knee,none stated,aggregator,none,True,Aliyah Boston Injury Update: Right Knee Concern After Fever–Storm Win,https://news.google.com/rss/articles/CBMidEFVX3lxTE9reHV3ZnFmYV9rcmVIa1pmXzFKaUlqYjhnMVR5d2lhY2UzMUFGV3lmTzFnZ19MTmNkVDB4NkZ1MFZfUVNGLWVjYWpGamk0QjBCaklTU3cycUFLRWtyMTZHd0pucFVCNGl0cWlJNVNwRHpyREFZ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T19:06:17Z,20260730T162550Z,espn_api,Napheesa Collier,Minnesota Lynx,returning,none stated,none stated,aggregator,none,False,Collier's return keeps Lynx as favorites after All-Star break,https://www.espn.com/espn/betting/story/_/id/48417601/2026-wnba-championship-odds-playoffs-mvp,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T10:18:00Z,20260730T162550Z,gnews_storm,Aliyah Boston,Indiana Fever,out,none stated,none stated,coach,none,False,Stephanie White Speaks Out on Decision to Not Play Aliyah Boston After Scary Injury,https://news.google.com/rss/articles/CBMijAFBVV95cUxQYjdZa3hMeGxreWNNOTJIM1c0cEFzNVVJX1JvTjV1d2VMeHE4ck5aZmw1SjdWc05BYnYyLUE5c2tYNE9EMnNtYjRYVzQ0VVRkX1lFcE9qdUdFb0pfY2VjMTcyTGN5MmdpVG1FTld6V2FYS0R4SWtHdGlBVjY5WmV1elEtUW1HLVhzWUdBSQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T19:46:12Z,20260730T162550Z,gnews_sun,Aliyah Boston,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Aliyah Boston injury comes at the worst possible time for the Fever,https://news.google.com/rss/articles/CBMikgFBVV95cUxNZE5PNXJTX2FUMmVVVkZibzRZbUdBY0tVTDd5SUhXU0dPeVZPcVNLXy1DUVJLNEU1ckk2X2pUa1R0ZlBmckoyZ1VkenpKbUwydHk3WGFBeEZRTkY5c3hsWkNGRWh0MTBYT0RuTXpuaHlEeUVrVVdFZVlrRWNjY2RpN1l4dnVUVW80UVNaOW1tWi1LZw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T22:00:00Z,20260730T162550Z,gnews_aces,Sarah Ashlee Barker,unknown,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Fire-Aces: Will Sarah Ashlee Barker, Cheyenne Parker-Tyus Play?",https://news.google.com/rss/articles/CBMihAFBVV95cUxQS21nZHJuSzRZTzRISXhWc2d6Z2tMbVZtTlFBUTJ2bFNKR3JVMC1LVW85SnIzaEhVSU9BT0sta1FNTjEyWHB0R3ZkTDBjMzVZQXVQU2VUQ0ZSSGZQaXljWEJvYTNKeElkVV9nR0lsclRlNWgyTlVGS2gtNHZzeGgyc3BvemM?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T22:00:00Z,20260730T162550Z,gnews_aces,Cheyenne Parker-Tyus,unknown,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Fire-Aces: Will Sarah Ashlee Barker, Cheyenne Parker-Tyus Play?",https://news.google.com/rss/articles/CBMihAFBVV95cUxQS21nZHJuSzRZTzRISXhWc2d6Z2tMbVZtTlFBUTJ2bFNKR3JVMC1LVW85SnIzaEhVSU9BT0sta1FNTjEyWHB0R3ZkTDBjMzVZQXVQU2VUQ0ZSSGZQaXljWEJvYTNKeElkVV9nR0lsclRlNWgyTlVGS2gtNHZzeGgyc3BvemM?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T22:00:00Z,20260730T162550Z,gnews_valkyries,Gabby Williams,unknown,questionable,none stated,none stated,aggregator,none,True,Final Injury Report for Valkyries-Mercury: Will Gabby Williams Play?,https://news.google.com/rss/articles/CBMijwFBVV95cUxPUGNTazhyRmtxSzBwWE5FcjhQYW9helhGVURLTnlhbHM3b1JsYUE5TXpYbUdONTkxcnlTZVhBQWx2dk9rQWwyaHBOS0JhajBYZF9ScjV6elRwcjhCSzUtdkFZeEwtb1dlQ0kwc01Za0Z0YmFjSGVReGQ3ZExaUDVpSkpJbmFxaVVIOTFNMEx1aw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T23:22:39Z,20260730T162550Z,theix_wnba,Napheesa Collier,Minnesota Lynx,available,none stated,none stated,aggregator,none,False,Napheesa Collier plays on her home court for first time in 2026,https://www.theixsports.com/features/napheesa-collier-plays-on-her-home-court-for-first-time-in-2026/,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T22:00:00Z,20260730T162550Z,gnews_sun,Sarah Ashlee Barker,Toronto Tempo,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Fire-Aces: Will Sarah Ashlee Barker, Cheyenne Parker-Tyus Play?",https://news.google.com/rss/articles/CBMixwFBVV95cUxPcXRhdEp6UXVkS3dhMTU4UHBrSjJER3FScjV2Y3VZd1FjSXdWUW5pRllKUEFEaUM3UnNlMlhkd2tfeG5pQ05NZUR1M0RfY2oydkVzSFdubVhTV1JZMkt6NmFkSWpOYVBaRlNGeWhxQ2wyZjVJZ0txZGhoSkdTVkJ3MGxSVEJtRG94TVdfLTlrSWhnM2RpNVRSUUtlRUtrbllfN2g5bzhwajdzQlpkY1hNbzhUR0FXbWtuam9UTWJLTmRHZVRJRFRZ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T22:00:00Z,20260730T162550Z,gnews_sun,Cheyenne Parker-Tyus,unknown,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Fire-Aces: Will Sarah Ashlee Barker, Cheyenne Parker-Tyus Play?",https://news.google.com/rss/articles/CBMixwFBVV95cUxPcXRhdEp6UXVkS3dhMTU4UHBrSjJER3FScjV2Y3VZd1FjSXdWUW5pRllKUEFEaUM3UnNlMlhkd2tfeG5pQ05NZUR1M0RfY2oydkVzSFdubVhTV1JZMkt6NmFkSWpOYVBaRlNGeWhxQ2wyZjVJZ0txZGhoSkdTVkJ3MGxSVEJtRG94TVdfLTlrSWhnM2RpNVRSUUtlRUtrbllfN2g5bzhwajdzQlpkY1hNbzhUR0FXbWtuam9UTWJLTmRHZVRJRFRZ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T02:47:20Z,20260730T162550Z,gnews_aces,NaLyssa Smith,Las Vegas Aces,out,none stated,none stated,aggregator,none,True,NaLyssa Smith's Brother Rodney Smith II Shares Real Reason Behind Aces Forward's Absence vs. Fire,https://news.google.com/rss/articles/CBMie0FVX3lxTE8wd3lCQWNBMDRKUVQ0ZV9aanFZOVFPeGVUU1Y0OGNMZ2xuSW5Gb1hvRjI5U3F0cmVOZW5Ma2JjdGJEV1dwMkZmYVo2R1h0OHlrRGRfbl9rSzMycDhIZjU3dnFpazFrNTNsWFdHaXBsdHFwanh6T243Q19aVQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T04:22:43Z,20260730T162550Z,gnews_aces,NaLyssa Smith,Las Vegas Aces,unknown,none stated,none stated,aggregator,none,True,Aces make surprising NaLyssa Smith roster decision after DiJonai Carrington allegations,https://news.google.com/rss/articles/CBMi_gFBVV95cUxPa3lxY01ad2dMaVNGQTg2WjhDeFBNXzBMNEcyY3ZibHZ2NWowbDl3SlR3WklsSnZFNlFNUEIwbnZWRWRoNWltdHpSTEtzYm1XQTFQbnkxV3RVS0hvaUJYMzBhQXM5WXdDQVhOZ2ZyeVVCN0ZHdnZRdzRzYTRSYjd6WW4zZnd1cFJubG53TDNabVlQYWlCemw5TkJEMkJPMFdUMjFEVFlUWVdpN1BWUVNjOWJzbVYwclo5ekZuVDNFZzhOZmN1Y3dLWUt3TjM1X0xNMXRKSnNBd1lTVFZhTENmRmx2QlZpUnR5U21BT0lraFBLTDNmOGxIUk5mVTN2Zw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T04:22:43Z,20260730T162550Z,gnews_aces,DiJonai Carrington,Las Vegas Aces,unknown,none stated,none stated,aggregator,none,True,Aces make surprising NaLyssa Smith roster decision after DiJonai Carrington allegations,https://news.google.com/rss/articles/CBMi_gFBVV95cUxPa3lxY01ad2dMaVNGQTg2WjhDeFBNXzBMNEcyY3ZibHZ2NWowbDl3SlR3WklsSnZFNlFNUEIwbnZWRWRoNWltdHpSTEtzYm1XQTFQbnkxV3RVS0hvaUJYMzBhQXM5WXdDQVhOZ2ZyeVVCN0ZHdnZRdzRzYTRSYjd6WW4zZnd1cFJubG53TDNabVlQYWlCemw5TkJEMkJPMFdUMjFEVFlUWVdpN1BWUVNjOWJzbVYwclo5ekZuVDNFZzhOZmN1Y3dLWUt3TjM1X0xNMXRKSnNBd1lTVFZhTENmRmx2QlZpUnR5U21BT0lraFBLTDNmOGxIUk5mVTN2Zw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T13:57:13Z,20260730T162550Z,gnews_dream,Aliyah Boston,Indiana Fever,unknown,knee,left game early,aggregator,none,True,Fever's Aliyah Boston leaves win over Storm early after apparent knee injury,https://news.google.com/rss/articles/CBMivgFBVV95cUxQbFJwSXVrbV85Z1o3UW5DMnZ6XzJYRzZWTGltMnNGTzRGZV9ydzk5VW9GRncwVlBBc1NlNl9NZmVxU3l3TXpWU1hTQWVLUUs5OTQ0T0dsOE5SWmUzc1VraVJaOEEyVjlwaEVsekRJQ1Z1OTVjeXhkV1pDS3k0MF9wMU9OLXc2Ml9RcWxlR3VVR2RUVkJLUXVFM1hpWjZjNXRkME4tRG1QLVZ0aTZmU3dJVngwRGFVYzBFUTZ5bnln?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T19:53:01Z,20260730T162550Z,gnews_mystics,Napheesa Collier,Minnesota Lynx,returning,none stated,none stated,aggregator,none,False,Napheesa Collier returns for second run with Olivia Miles,https://news.google.com/rss/articles/CBMimwFBVV95cUxNTXdVWnRtejgtMzlScnAxWTZJVVN1eDg4Y2dlR0o3dTRnalY4cmdQZGplUFE3OEhLTFl1RENlSGZjM1Z4amF4SjVfbGZ6elhNREZVcnc4UTkzSXIycjk1VlR2dTVOSndGc1kwVHRNOGFiTGhBSUNvVy1ib0RTQ1ltMmFXckRqSUR2bV9IYzZpR0g2WUJlWWhLVUx5Zw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-30T06:05:00Z,20260730T162550Z,gnews_aces,NaLyssa Smith,Las Vegas Aces,out,none stated,none stated,coach,none,False,Becky Hammon Issues Statement on NaLyssa Smith Hours After Las Vegas Aces’ ‘Inactive’ Decision,https://news.google.com/rss/articles/CBMijwFBVV95cUxOb2xSblktQThfOTVpSk9Sc1JueDlNbnJZOVg5c25RQXZFWlQ4RkNQNTY0TXNaWFMybXBoSHVnd2c2NUxxM2xfa1dUWDlXV29sQUpJRkd0MDJ5OEcwWW9IMXN6T1dxYUNwRXFPMmVxVUhTX0NJOEVubDI1RDNqdFJIdlhpalBlZ1g5WW01YnoyNA?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-30T09:50:16Z,20260730T162550Z,gnews_league,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,WNBA ERUPTS After Shocking Caitlin Clark Injury Update Goes Viral!,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBfQkxKUnJ2UE5zYWFrQ2VzbG1yZ0pYTkd3d1JyQWlSOGZMUDZXOHlhQVdQaU1YMG84Z2J3dVE4cnRfX2ZWS3NQUEh1d1pfQ04tTDZ2NDFILW4yTXlKQjE0cg?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T05:15:20Z,20260730T162550Z,gnews_fever,Aliyah Boston,Indiana Fever,unknown,knee,none stated,aggregator,none,False,Aliyah Boston Suffers Knee Injury During Fever Victory,https://news.google.com/rss/articles/CBMib0FVX3lxTE5rejdrODdMMGI3YnJ5TFNQSWZVTGNYaHRLT3I1WjNXR0U2U09ab3FUTk91YnBTN3cyNWJib1BvWkNqRTVQTy1LSU4tVFoyYWZJOXdlV1VKSzI0ckotU2U5ZVcxT2Q5bTFNcG9DSE10MA?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T12:38:00Z,20260730T162550Z,gnews_fever,Aliyah Boston,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,WNBA Fans Have Same Reaction to Video of Aliyah Boston’s Appearance After Injury,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOMndFXzFHOGh4ejIzUjgtOTctTExHeHM1QXRfWmJPNEQxZTRJaHRCNUxRc0daQnNxZnh4cjNaVlBKV2ZhaXAtdm1jSmlwYkZuSkpMZnNtSE9lVEhwem9wUVM3UzkxcHZQSFl1bTJhdklENDVYRzNDSmxRdzZFa2c4Qi1fNFpERFJNWWZxTTlzOXQwY1plOEZ0QnV4bGhKa2Roenl6X1NPMTg?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T16:19:38Z,20260730T162550Z,gnews_wings,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Is Caitlin Clark playing today? Latest injury update for Fever vs. Storm,https://news.google.com/rss/articles/CBMipwFBVV95cUxNVzJKMWVLVl9tcUUyZVdhSGVRdDVucGI5WVFlOGZnWlV4czJ1NUY2bkZGbl9HRnFhMVlmdkl0cmlQbjJ1cWx1aDM5aS00QzFrV1U5WkRkV2ppREF3d29YRVNZLS1WWmFza0lOdURwRXd0VjJBd3NfOU52eGdwQUg2eHlHdkFjbWtIVXI3WW1VbjZVYy1HZTBQWVBEdVprQmpaTERoWUYzMA?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T09:00:00Z,20260730T162550Z,gnews_lynx,Napheesa Collier,Minnesota Lynx,returning,none stated,none stated,aggregator,none,False,The return of Lynx star Napheesa Collier,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOcHZEeDNSMUh6S2pscnRmWHdzSm5vX2NxeVNpQ1BfSWxUenMwNnNQYUNSTjQ4WHdVUm5TWXFsZnZhRGVyTkFobEt4eGd5TGR5SVE3UkNaWjNXMnY0RG4xb21wTWxFdUxLRmJFYXJjX21NU0tPTDJIYkRqUjFTdllNa2RDaVZqT1VleV8td1lPU3VCVjUxVHR6YklYOWFCN1hMeVhWSkJySUw1LTg?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-29T15:37:21Z,20260730T162550Z,gnews_fever,Aliyah Boston,Indiana Fever,out,knee,none stated,aggregator,none,False,Aliyah Boston Exits Fever vs Storm Win with Knee Injury,https://news.google.com/rss/articles/CBMiggFBVV95cUxNUm5GYVB1N3A1TVc1cU10VENKVXRsYWw5dlhES1B5OGsyLWpCX0d3ZTBGa1Y0aHlLeWM0Ml9Ndi1qQ3lXWlJYZjBDOWR1VTdHV1J5Qzd4QU50cXJfSDhaUnJjaTlEYzhzNnAzUmZLdjhVRHE3dFk0eFFLMEZYQTdYRVN3?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-28T11:45:24Z,20260730T162550Z,gnews_fever,Dominique Malonga,unknown,unknown,none stated,none stated,aggregator,none,True,"Is Dominique Malonga Playing Tonight? (Injury Update, Betting Impact for Fever vs. Storm)",https://news.google.com/rss/articles/CBMiqAFBVV95cUxOQXZET1QxbV9BZGx4a0RveTRwbkxPVVJQNnVUNVIySWIwV2M5enIwWnBnTmgwVmJud0RTMWxuT2JkM1pSdnZEaEhDR2Rka29YZGxacnBvMDJVWk9NRXJUekNvY21aMVotVlNpSnZHcnZuVV9PQ3RjZVZWZ0dMOG84dDAzWWZEaktDYk9vX1BEYVBtX2lqZzVPaUlKV2FWNkNDSEt5cXI4RC0?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-30T11:56:29Z,20260730T162550Z,yahoo_wnba,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,False,Caitlin Clark is now close to a suspension after the WNBA rejected the Indiana Fever’s latest appeal.,https://sports.yahoo.com/articles/caitlin-clark-joins-angel-reese-115629450.html,claude-sonnet-5,83bf6a71cc4b
2026-07-30T19:48:59+00:00,2026-07-30T11:56:29Z,20260730T162550Z,yahoo_wnba,Angel Reese,unknown,unknown,none stated,none stated,aggregator,none,False,Caitlin Clark joins Angel Reese on brink of WNBA suspension after appeal rejected,https://sports.yahoo.com/articles/caitlin-clark-joins-angel-reese-115629450.html,claude-sonnet-5,83bf6a71cc4b
